"id","journal","invitation.date","year","open.review","review.complete","name.published","recommendation","accepted","review.time","polarity","subjectivity","nchar","reviewer.status","gender"
3984,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,1
3985,3,2011-11-01,1,1,2,1,2,2,28,-0.0168010752688172,0.455824372759857,2567,1,2
3985,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3985,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
3985,3,2011-11-01,1,1,2,1,1,2,41,-0.00505772005772006,0.574130351130351,1708,3,1
3986,3,2011-12-01,1,1,2,1,1,2,26,0.0796598639455782,0.503377267573696,4673,3,3
3986,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,1
3986,3,2011-11-01,1,1,2,1,1,2,45,0.0129128238910848,0.33242784992785,5764,3,3
3986,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3986,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3986,3,2011-11-01,1,1,2,1,1,2,5,0.0930555555555556,0.39531746031746,1650,1,2
3987,3,2011-11-01,1,1,2,1,2,2,32,0.0236120789779326,0.431463414634146,3133,1,2
3987,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,3,2
3987,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3987,3,2011-11-01,1,1,2,1,3,2,115,0,0,0,1,3
3987,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3988,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,3
3988,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3988,3,2011-11-01,1,1,2,1,3,2,11,0,0,64,1,3
3988,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3988,3,2011-11-01,1,1,2,1,2,2,38,0.0734567901234568,0.428659611992945,2082,1,2
3989,3,2011-11-01,1,1,2,1,1,2,67,0,0,0,1,2
3989,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3989,3,2011-12-01,1,1,1,1,NA,2,NA,0,0,0,1,2
3989,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,2,2
3989,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3989,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3989,3,2011-12-01,1,1,2,1,4,2,5,0.0906521739130435,0.453429951690821,1419,3,2
3990,3,2011-11-01,1,1,2,1,1,2,27,0.0601239669421488,0.551170798898072,1402,3,2
3990,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3990,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3990,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,1
3991,3,2011-11-01,1,1,2,1,1,2,12,0.0700113378684807,0.539342403628118,1290,3,2
3991,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3991,3,2011-11-01,1,1,2,1,3,2,18,0.107472527472527,0.422948717948718,2537,3,2
3991,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,3
3992,3,2011-11-01,1,1,2,1,4,2,13,0.0773809523809524,0.377380952380952,431,3,2
3992,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,3,2
3992,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,2
3992,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3992,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3993,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3993,3,2011-11-01,1,1,2,1,2,2,64,-0.022200328407225,0.399950738916256,5066,1,2
3993,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3993,3,2011-12-01,1,1,2,1,1,2,29,0.128813472563473,0.404228091728092,4925,3,2
3993,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3993,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3994,3,2011-11-01,1,1,2,1,2,2,109,0,0,0,1,2
3994,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3994,3,2011-12-01,1,1,1,1,NA,2,NA,0,0,0,3,1
3994,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3994,3,2011-12-01,1,1,2,1,2,2,21,0.00915492957746479,0.403403755868545,4386,3,2
3994,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3994,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3995,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
3995,3,2012-01-01,2,1,2,1,3,2,42,0.246666666666667,0.47,465,1,3
3995,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3995,3,2011-11-01,1,1,2,1,3,2,15,0.0513428571428571,0.373161904761905,4066,3,3
3995,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,2,3
3995,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,2
3996,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,3
3996,3,2012-01-01,2,1,2,1,2,2,14,0.173809523809524,0.408333333333333,942,1,3
3996,3,2012-01-01,2,1,2,1,2,2,24,-0.0062937062937063,0.439294483294483,1395,2,2
3996,3,2012-01-01,2,1,2,1,1,2,7,0.113733766233766,0.407497835497836,2022,1,2
3997,3,2011-11-01,1,1,2,1,2,2,15,0.091046992481203,0.408918546365915,2388,1,2
3997,3,2011-11-01,1,1,2,1,4,2,4,0.18,0.26,284,1,2
3997,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,2
3998,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3998,3,2011-12-01,1,1,2,1,2,2,25,0.0318164362519201,0.386751152073733,3715,3,2
3998,3,2011-12-01,1,1,2,1,3,2,26,0,0,0,3,3
3998,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,3
3998,3,2011-12-01,1,1,2,1,2,2,43,0.100884353741497,0.462142857142857,2887,3,2
3999,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
3999,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,3
3999,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
3999,3,2011-11-01,1,1,2,1,1,2,35,0,0,0,1,2
3999,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4000,3,2011-11-01,1,1,2,1,1,2,50,0.0815899814471243,0.462946196660482,1604,1,2
4000,3,2011-11-01,1,1,2,1,3,2,25,0.0553707091031035,0.355164014389366,5180,1,2
4000,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,3
4000,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4001,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,3
4001,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
4001,3,2011-12-01,1,1,2,1,1,2,66,0.0464285714285714,0.293367346938776,1255,3,2
4001,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
4001,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
4002,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,3
4002,3,2011-12-01,1,1,2,1,2,2,27,0.075146192605209,0.389872258888652,2935,3,2
4002,3,2011-12-01,1,1,1,1,NA,2,NA,0,0,0,1,2
4002,3,2011-12-01,1,1,2,1,1,2,20,0.0577139527139527,0.479634115884116,3454,3,2
4002,3,2011-12-01,1,1,1,1,NA,2,NA,0,0,0,1,2
4003,3,2011-12-01,1,1,2,1,4,2,38,0.143055555555556,0.341666666666667,553,1,3
4003,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4003,3,2011-12-01,1,1,1,1,NA,2,NA,0,0,0,3,2
4003,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,3,3
4004,3,2011-11-01,1,1,2,1,3,2,106,0.148333333333333,0.426666666666667,109,1,2
4004,3,2011-11-01,1,1,2,1,3,2,31,0.175,0.511892857142857,1426,1,2
4004,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,3
4004,3,2011-11-01,1,1,2,1,2,2,48,0.153872549019608,0.431274509803922,3105,1,2
4005,3,2011-11-01,1,1,2,1,3,2,131,0.075,0.370833333333333,749,3,3
4005,3,2011-11-01,1,1,2,1,2,2,95,0.0494067296340023,0.407535419126328,5080,1,2
4005,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,3
4005,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4006,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,1,2
4006,3,2011-12-01,1,1,2,1,2,2,48,0.127777777777778,0.577777777777778,156,3,3
4006,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4006,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,1,2
4006,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4007,3,2011-12-01,1,1,2,1,2,2,65,0.0572516025641026,0.489190247252747,3471,1,2
4007,3,2011-12-01,1,1,2,1,2,2,6,0.103703664799253,0.456008636788048,4823,1,2
4008,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4008,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4008,3,2012-01-01,2,1,2,1,3,2,27,0.0983333333333333,0.490833333333333,475,1,3
4008,3,2012-01-01,2,1,2,1,3,2,19,0.201666666666667,0.441666666666667,400,3,2
4008,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4008,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,3
4009,3,2012-01-01,2,1,2,1,4,2,52,0,0,0,3,3
4009,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4009,3,2012-01-01,2,1,2,1,3,2,5,0.0877424242424242,0.411830303030303,3718,1,3
4010,3,2011-12-01,1,1,2,1,3,2,34,0.0889485514485514,0.331660006660007,1869,3,2
4010,3,2011-12-01,1,1,2,1,3,2,29,0.124920634920635,0.467671957671958,893,3,1
4010,3,2011-12-01,1,1,2,1,3,2,32,0,0,0,3,2
4010,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,3
4010,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,1,3
4010,3,2011-12-01,1,1,1,1,NA,1,NA,0,0,0,3,3
4011,3,2011-11-01,1,1,2,1,4,2,2,0.0615384615384615,0.495299145299145,1134,1,2
4011,3,2011-11-01,1,1,2,1,3,2,98,0.0908459595959596,0.453282828282828,986,3,2
4012,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4012,3,2012-02-01,2,1,2,1,1,2,22,0.0355474386724387,0.540133477633478,1493,2,3
4012,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4012,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4012,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4013,3,2012-01-01,2,1,2,1,3,2,34,-0.0178571428571429,0.422619047619048,1100,1,3
4013,3,2012-01-01,2,1,2,1,4,2,58,-0.0666666666666667,0.441666666666667,985,3,2
4013,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4013,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4013,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4014,3,2011-11-01,1,1,2,1,4,2,42,0.0976190476190476,0.253571428571429,1159,3,3
4014,3,2011-11-01,1,1,1,1,NA,1,NA,0,0,0,3,2
4014,3,2011-11-01,1,1,2,1,4,2,15,0.161923076923077,0.482985347985348,827,1,2
4014,3,2011-11-01,1,1,2,1,3,2,28,0.166326530612245,0.391156462585034,1292,3,3
4014,3,2011-11-01,1,1,2,1,3,2,25,0.218666666666667,0.471333333333333,499,3,3
4015,3,2011-11-01,1,1,1,1,NA,2,NA,0,0,0,3,2
4015,3,2011-11-01,1,1,2,1,2,2,19,0.22711038961039,0.333116883116883,530,1,2
4015,3,2011-11-01,1,1,2,1,1,2,49,0.0869047619047619,0.546428571428571,307,1,3
4016,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4016,3,2012-02-01,2,1,2,1,2,2,34,0.0451636904761905,0.307490079365079,2286,1,2
4016,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4016,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,3
4016,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4016,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4016,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,1
4017,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4017,3,2012-01-01,2,1,2,1,2,2,23,0.018830482017982,0.444045183982684,2752,1,2
4017,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4017,3,2012-01-01,2,1,2,1,2,2,29,0.12008870593692,0.444121154143475,6367,3,2
4018,3,2012-01-01,2,1,2,1,1,2,25,-0.00357142857142856,0.505952380952381,563,1,3
4018,3,2012-01-01,2,1,2,1,3,2,32,0.13030303030303,0.377272727272727,957,1,3
4018,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4018,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4018,3,2012-01-01,2,1,2,1,3,2,24,0.38,0.6,828,1,3
4019,3,2012-01-01,2,1,2,1,2,2,27,0.0315151515151515,0.540995670995671,3738,3,3
4019,3,2012-01-01,2,1,2,1,4,2,54,0.228571428571429,0.578571428571429,522,1,3
4019,3,2012-01-01,2,1,2,1,2,2,59,0.09826483387163,0.422985380315477,9096,3,2
4020,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4020,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4020,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4020,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4020,3,2012-02-01,2,1,2,1,1,2,23,0.126075268817204,0.481720430107527,1956,1,2
4021,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4021,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4021,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,1
4021,3,2012-01-01,2,1,2,1,2,2,135,0.0703695353000909,0.406016347335792,10374,3,2
4022,3,2012-01-01,2,1,2,1,1,2,83,0.113425925925926,0.331944444444444,1527,3,3
4022,3,2012-01-01,2,1,2,1,3,2,31,0,0,29,3,3
4022,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4023,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4023,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4023,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4023,3,2012-03-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4023,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4023,3,2012-03-01,2,1,2,1,2,2,50,0.0672216672216672,0.448476523476523,4892,3,2
4023,3,2012-01-01,2,1,2,1,1,2,31,0.0367583874458875,0.37027398989899,10513,1,3
4023,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4023,3,2012-02-01,2,1,2,1,3,2,25,0,0,0,3,3
4023,3,2012-03-01,2,1,2,1,3,2,26,0.0842195767195767,0.39526455026455,1481,3,2
4023,3,2012-03-01,2,1,2,1,3,2,34,0.0563903743315508,0.416357906799083,2344,3,2
4023,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,1
4024,3,2012-01-01,2,1,2,1,2,2,101,0.103605121293801,0.440464959568733,3894,3,2
4024,3,2012-01-01,2,1,2,1,3,2,85,0.139922480620155,0.475581395348837,4957,1,2
4024,3,2012-01-01,2,1,2,1,1,2,52,0.0846713892168438,0.446526957890594,2211,1,2
4024,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4025,3,2012-01-01,2,1,2,1,3,2,82,0.0980895915678525,0.502931488801054,1631,1,2
4025,3,2012-01-01,2,1,2,1,3,2,48,0.181385281385281,0.414935064935065,1735,1,2
4025,3,2012-01-01,2,1,2,1,2,2,32,0.0781443353394573,0.418793158061451,2909,3,3
4025,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4026,3,2012-01-01,2,1,2,1,3,2,77,0.214448051948052,0.383008658008658,1807,3,2
4026,3,2012-01-01,2,1,2,1,1,2,51,0.0159191919191919,0.514026936026936,6407,1,2
4026,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4026,3,2012-01-01,2,1,2,1,3,2,49,0,0.3,757,1,2
4027,3,2012-01-01,2,1,2,1,2,2,28,0.0024621212121212,0.601325757575758,2481,3,3
4027,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4027,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4028,3,2012-01-01,2,1,2,1,3,2,52,-0.05,0.2,105,1,1
4028,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4028,3,2012-01-01,2,1,2,1,4,2,24,0.258166666666667,0.580083333333333,1636,1,2
4028,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4028,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4029,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4029,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4029,3,2012-01-01,2,1,2,1,3,2,67,0.12,0.497916666666667,1711,3,2
4029,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4029,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4029,3,2012-01-01,2,1,2,1,2,2,33,0.228613945578231,0.446024659863946,4545,3,2
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,1
4030,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,3
4030,3,2012-04-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,1
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4030,3,2012-04-01,2,1,2,1,4,2,33,0.330687830687831,0.58941798941799,484,1,2
4030,3,2012-05-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4030,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4031,3,2012-01-01,2,1,2,1,2,2,136,0.0351167285095856,0.393538842110271,2576,3,2
4031,3,2012-01-01,2,1,2,1,3,2,59,0.156699643493761,0.432183940242764,7229,1,2
4031,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4032,3,2012-01-01,2,1,2,1,2,2,132,0.0343021561771562,0.430314477189477,8345,1,2
4032,3,2012-01-01,2,1,2,1,3,2,115,0.141895141895142,0.407049663299663,4574,1,2
4032,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4033,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4033,3,2012-01-01,2,1,2,1,2,2,30,0.114375,0.350327380952381,2238,1,2
4033,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,3
4033,3,2012-01-01,2,1,2,1,3,2,15,0.0333333333333333,0.475,814,1,3
4034,3,2012-01-01,2,1,2,1,3,2,30,0.145891330891331,0.35959706959707,2172,1,2
4034,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4034,3,2012-01-01,2,1,2,1,3,2,39,0.0411111111111111,0.394444444444444,1048,1,2
4035,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4035,3,2012-01-01,2,1,2,1,3,2,39,0.200185185185185,0.541666666666667,1114,1,2
4035,3,2012-01-01,2,1,2,1,4,2,129,-0.0680555555555555,0.663888888888889,351,1,2
4035,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4036,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4036,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,2,2
4036,3,2012-01-01,2,1,2,1,1,2,163,0.053546626984127,0.394593253968254,1738,3,2
4036,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4036,3,2012-03-01,2,1,2,1,3,2,67,0.00416666666666667,0.291666666666667,835,3,3
4036,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4036,3,2012-01-01,2,1,2,1,3,2,178,0.088498075998076,0.433706108706109,1655,1,2
4037,3,2012-01-01,2,1,2,1,2,2,30,0.0704934715821812,0.379498847926267,5209,3,2
4037,3,2012-01-01,2,1,2,1,2,2,21,0.0101459293394777,0.313563748079877,2458,3,2
4037,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,2,2
4037,3,2012-01-01,2,1,2,1,2,2,25,0.122916666666667,0.655555555555556,1302,3,3
4037,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4038,3,2012-01-01,2,1,2,1,3,2,NA,0.182884353741497,0.493945578231293,3404,1,2
4038,3,2012-01-01,2,1,2,1,2,2,12,0.0978574203574204,0.471699689199689,3205,1,2
4038,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4039,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4039,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4039,3,2012-01-01,2,1,2,1,3,2,20,0.315625,0.403125,497,1,2
4040,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4040,3,2012-01-01,2,1,2,1,2,2,26,0.148627645502645,0.46426917989418,1148,1,2
4040,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4040,3,2012-01-01,2,1,2,1,3,2,41,0.0834137709137709,0.431660231660232,3073,3,2
4041,3,2012-01-01,2,1,2,1,2,2,26,0.129772727272727,0.493409090909091,690,1,2
4041,3,2012-01-01,2,1,2,1,2,2,80,0.126190476190476,0.508333333333333,1709,3,3
4041,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4041,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4041,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4042,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4042,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4042,3,2012-01-01,2,1,2,1,4,2,74,-0.000227272727272732,0.445075757575758,495,3,2
4042,3,2012-01-01,2,1,2,1,3,2,63,0.0395833333333333,0.289930555555556,1552,1,2
4043,3,2012-01-01,2,1,2,1,2,2,24,0,0,0,1,2
4043,3,2012-01-01,2,1,2,1,1,2,79,0,0,0,1,2
4043,3,2012-01-01,2,1,2,1,1,2,52,0,0,0,3,2
4043,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4044,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4044,3,2012-02-01,2,1,2,1,3,2,29,0.14025974025974,0.503138528138528,2580,1,2
4044,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4044,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4044,3,2012-02-01,2,1,2,1,3,2,30,0.0768707482993197,0.405725623582766,2063,3,1
4045,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4045,3,2012-01-01,2,1,2,1,3,2,23,0.0276290913387688,0.425540588443814,3083,3,2
4045,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4045,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,1,3
4046,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4046,3,2012-01-01,2,1,2,1,1,2,89,-0.0773214285714286,0.387142857142857,274,1,2
4046,3,2012-01-01,2,1,2,1,2,2,9,0.0991228070175439,0.510087719298246,1996,3,2
4046,3,2012-01-01,2,1,2,1,1,2,18,0,0,34,3,2
4047,3,2012-01-01,2,1,2,1,2,2,37,0.0166666666666667,0.510119047619048,740,3,2
4047,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4048,3,2012-01-01,2,1,2,1,3,2,93,0.218333333333333,0.518636363636364,506,1,2
4048,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,2,2
4048,3,2012-01-01,2,1,2,1,2,2,17,0.0970046082949309,0.530337941628264,2123,1,2
4048,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4049,3,2012-01-01,2,1,2,1,3,2,31,0.115664160401002,0.455701754385965,2219,1,3
4049,3,2012-01-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4049,3,2012-01-01,2,1,2,1,2,2,29,0.0174314574314574,0.413845598845599,4453,3,2
4049,3,2012-01-01,2,1,2,1,3,2,142,0.133333333333333,0.466666666666667,137,1,2
4050,3,2012-01-01,2,1,2,1,2,2,53,0,0,22,3,2
4050,3,2012-01-01,2,1,2,1,1,2,18,0.0457556935817805,0.410481366459627,3396,1,2
4050,3,2012-01-01,2,1,2,1,1,2,32,0.0757115432753188,0.406319499661336,6333,3,2
4050,3,2012-01-01,2,1,2,1,1,2,32,0.100507703081232,0.432014472455649,4192,1,2
4051,3,2012-02-01,2,1,2,1,1,2,31,0.0501871392496393,0.414082792207792,2476,1,2
4051,3,2012-02-01,2,1,2,1,3,2,42,0,0,0,1,2
4051,3,2012-02-01,2,1,2,1,2,2,13,0.4,0.75,39,3,2
4051,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4052,3,2012-02-01,2,1,2,1,2,2,100,0.0454861111111111,0.380902777777778,2197,1,3
4052,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,1
4052,3,2012-02-01,2,1,2,1,3,2,35,0.1,0.183333333333333,118,3,2
4052,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,3
4053,3,2012-02-01,2,1,2,1,3,2,28,0.0679448621553885,0.398847117794486,1912,3,3
4053,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,3,2
4054,3,2012-01-01,2,1,2,1,2,2,81,0,0,0,1,1
4054,3,2012-01-01,2,1,2,1,3,2,22,0.132769423558897,0.563784461152882,2379,3,3
4054,3,2012-01-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4055,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,2,1
4055,3,2012-02-01,2,1,1,1,NA,1,NA,0,0,0,1,2
4055,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4055,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,1,2
4055,3,2012-02-01,2,1,2,1,3,2,30,0,0,0,1,2
4056,3,2012-02-01,2,1,2,1,1,2,12,0.15,0.504487179487179,675,3,3
4056,3,2012-02-01,2,1,1,1,NA,2,NA,0,0,0,3,2
4056,3,2012-02-01,2,1,2,1,2,2,13,0.0625,0.5,128,3,2
